Predicted Value,Price
710534.038095238,572000.0
515642.0,410000.0
842098.0,1265000.0
1280925.1666666667,1060000.0
1056872.3190476191,805000.0
1182313.7246031743,946000.0
1339691.646857143,1250000.0
664629.8822641784,643000.0
1392679.5789211227,1330000.0
2048578.5,2100000.0
1007975.5,750000.0
1386585.2142857143,1530000.0
606173.5333333333,544000.0
574067.075,545000.0
440187.5346320346,400000.0
1126525.0,970000.0
537639.1182142858,660000.0
721006.0720171185,565000.0
1233735.2527417035,1315000.0
763975.564,710000.0
1725831.7428571426,1700000.0
670397.1875691891,640000.0
1337002.45,1335000.0
1518652.9333333336,1250000.0
973815.0406347307,1081000.0
1723067.515151515,2410000.0
609118.8513333333,700000.0
659863.4760300941,610000.0
370239.0961580087,500000.0
579734.3547619047,620500.0
1064144.908,975000.0
1112995.009090909,1490500.0
721779.6,660000.0
1634697.3333333333,1550000.0
1781080.0,2625000.0
1081460.3780558968,1260000.0
396003.1887985348,437500.0
759088.0,970000.0
725836.5130952381,600000.0
1325820.6666666667,1100000.0
969076.12,900000.0
930297.6146666667,750000.0
1125068.408874459,982000.0
1123356.658,840000.0
1012315.144,840000.0
891236.654,650000.0
3176167.833333333,3000000.0
1246992.3,1100000.0
391389.17380952375,400000.0
830920.9696969696,866000.0
1737243.464285714,1615000.0
733151.303102453,685000.0
1459462.961946822,1461800.0
2035838.0,1600000.0
1028431.9537480064,990000.0
587473.4239365079,512000.0
1463353.7446608949,1141000.0
898108.05,925000.0
666011.8008952349,550000.0
688761.6567027027,586000.0
981150.3503441002,574000.0
798695.0,595000.0
3576002.0,3950000.0
999184.0,625000.0
921447.3333333333,790000.0
1222650.6,1315000.0
2155290.9999999995,1500000.0
819837.6666666666,870000.0
731503.0666666665,640000.0
1693947.5428571429,1518000.0
556866.2666666666,510000.0
960580.0,700000.0
1117383.5360688327,559000.0
1058133.8333333333,990000.0
664460.48,515500.0
923652.2904761904,850000.0
648012.0,590000.0
379855.4999999999,418000.0
971227.6979643969,1070000.0
2421985.7992498735,2513000.0
990518.3783549782,1060000.0
544043.0416666667,450000.0
702585.3675324675,807000.0
722534.5047619048,670000.0
726510.3620511501,700000.0
1631954.0,2730000.0
831957.0633333332,651000.0
889127.0,950000.0
614509.2412698413,485000.0
1208431.9380952383,1326000.0
655358.9000050125,650000.0
1257057.3105263158,900000.0
935834.0,1000000.0
1183390.0541666667,1150000.0
862561.5573333333,790000.0
748351.0,640000.0
1205252.9000332998,1245000.0
1091926.08900003,1199000.0
1203961.157142857,1040000.0
790678.1909745395,700000.0
721006.0720171185,670000.0
868922.0,810000.0
822870.0798701299,670000.0
733422.9578571427,767500.0
958770.5218148769,910000.0
685124.0,305000.0
1782930.7093333332,1500000.0
634976.193167702,785000.0
1862297.961904762,1950000.0
1050467.7142857143,980000.0
1346307.56,1516000.0
531110.7914450661,530000.0
1325073.0,1918000.0
1037386.6,1065000.0
2626123.0,3050000.0
1213787.7388888889,1315000.0
1330156.6632661198,1007500.0
975130.3,1000000.0
696616.7344615384,670000.0
1673462.9426666668,1836000.0
346539.1872727273,380000.0
1422060.445887446,1275000.0
1025416.6312298813,1020000.0
1181860.0,1515000.0
719014.8448450597,810000.0
747772.3313333334,697250.0
1195321.0523809523,1025000.0
1155389.6413615795,1165000.0
602038.5078643576,530000.0
1289698.5666666667,1300000.0
1019384.8333333334,1105000.0
1245624.878,860000.0
837356.602100677,750000.0
1202651.2261904762,870000.0
421862.1977577978,420000.0
947375.0149130861,881000.0
576798.2301945991,523000.0
1702937.0,1850000.0
904163.302,880000.0
712818.6833333332,770000.0
1103293.0,1634000.0
815984.1926666666,1063000.0
602389.1664682539,651000.0
2283724.3333333335,3550000.0
836563.9662893772,700000.0
676561.5380952382,845000.0
745882.3412698414,756000.0
886030.7023809524,785000.0
372408.48333421326,414000.0
503472.5,540000.0
1044452.894607843,1300000.0
2214687.628,1850000.0
535863.5333333334,540000.0
889978.5777777778,656000.0
950226.4,1012000.0
1565436.5238095238,1755000.0
1378901.1563492059,1495000.0
772486.9523809523,577000.0
1825893.2,1250000.0
1063802.5,980000.0
1385781.1782857142,1495000.0
626589.9816156067,600000.0
1329890.064102564,1155000.0
1436637.2380952379,1425000.0
1803983.6166666665,2150000.0
1351261.241864528,1290000.0
397504.8333333333,395000.0
2919181.0,3390000.0
641824.392760181,720000.0
624001.5880952381,790000.0
506772.679767365,550000.0
1185347.3333333335,1085000.0
666272.258,532000.0
582130.7938095237,390000.0
495307.4047619048,495000.0
672432.8126293998,630000.0
1393916.55,1288000.0
586746.4595238096,569500.0
639580.0,430000.0
794011.490992341,770000.0
807804.6164363413,771000.0
371559.0,285000.0
1230790.0666666664,1100000.0
1658612.0,1556000.0
812526.8333333334,784000.0
1077928.3333333333,1090000.0
1372394.2225108226,1175000.0
811932.7607843138,815000.0
595488.1952380952,610000.0
1314824.1635440113,1330000.0
3254777.6,3860000.0
1718022.7903492062,1488000.0
1477687.0,1500000.0
1099601.0333333332,1020000.0
929796.2886473429,950000.0
632008.8287792209,762700.0
476854.32380952383,530000.0
1909397.0,1930000.0
936683.4768628102,1276000.0
1721951.4,1587500.0
1600377.263347764,1990000.0
529890.76,460000.0
721118.8863960326,745000.0
1019796.06,1100000.0
709758.5436507937,520000.0
944400.4388888888,870000.0
425217.246031746,600000.0
1024369.8005550529,635500.0
897649.2666666667,605000.0
509111.9926666666,507000.0
1738253.3895555558,2350000.0
570288.6518461539,550000.0
749448.1598639035,858000.0
588017.0251506662,542500.0
872429.534,870000.0
782172.6364035087,770000.0
521248.1066711067,900000.0
589219.7754248368,545000.0
583108.7652014651,600000.0
392686.1666666667,375000.0
1351448.142857143,1300000.0
1115721.471164021,1000000.0
693263.2086243744,462000.0
1178199.9285714286,1600000.0
944583.74,770000.0
972935.8666666666,996000.0
539952.3047619048,465000.0
1072334.68,1000000.0
640951.75,660000.0
365669.1,440000.0
1357544.1486666661,1420000.0
980362.9555555556,1125000.0
403691.1976190475,365000.0
628341.0996261593,721000.0
988594.3666666666,810000.0
669566.4428571428,540000.0
1050310.119047619,720000.0
1233170.7190476193,1170000.0
619335.604385965,670000.0
882051.3284485724,1234000.0
629901.8333333334,685000.0
3489501.2,5500000.0
428205.8153318903,324000.0
1167204.145271395,1180000.0
1022321.2833333332,1400000.0
1186193.838095238,1290000.0
530049.9246753248,530000.0
2268534.112,4600000.0
428862.2038239538,380000.0
1132469.0,975000.0
1192852.274304086,1060000.0
2832815.6666666665,2640000.0
953419.3944444446,930000.0
354030.3333333333,290000.0
1320053.53,1352000.0
665228.0,760000.0
1118009.1057471263,1007000.0
1188609.1033333335,1260000.0
1244730.8888888888,1305000.0
730706.0666666667,646250.0
1629965.0,1525000.0
746009.828860029,772000.0
1306599.2343358397,1220000.0
555840.8434917043,758000.0
1265027.0024050025,1200000.0
1929336.8333333333,3401000.0
588258.1076501277,563000.0
1161629.8448058607,1182000.0
253226.33333333334,280000.0
1764663.0,947000.0
1277371.0890269151,1300000.0
744503.7103174601,838000.0
753113.5833333333,898000.0
1399836.0,1100000.0
747905.4,735000.0
1737243.464285714,1388000.0
1389206.5794020034,1460000.0
1379810.0476190476,1125000.0
720509.0440476191,700000.0
1107981.761904762,1245000.0
978695.0,1180000.0
2779893.333333333,1615000.0
1224639.535897436,1177000.0
929065.0,720000.0
726406.9664800175,698000.0
1140572.75,399000.0
641420.0,635000.0
1051371.2825230325,1340000.0
940098.6738095237,1045000.0
1085671.0979797977,1010000.0
2759302.1562049063,2740000.0
717688.0,722000.0
895635.9212121211,810000.0
963637.6506666667,1100000.0
1802139.0,1820000.0
569409.1416666667,585000.0
1154708.995196324,920000.0
2455928.0,2180000.0
718081.3071428571,810000.0
1113482.3333333333,1290000.0
1632552.776,1340000.0
1429319.7666666668,1590000.0
957984.5162857142,850000.0
717411.0772374137,825000.0
1791583.6666666667,2100000.0
1373918.5519841274,1181000.0
879264.3233660128,900000.0
696202.9474949494,580000.0
1312532.8742857135,1286000.0
486790.93309523806,546000.0
1703516.7666666668,1610000.0
730423.0,702000.0
464305.7487389272,712000.0
1313487.3571428563,920500.0
973599.0,905000.0
905814.6666666667,875000.0
1423006.6273809525,1050000.0
1263658.8380952377,805000.0
1047487.0079444445,1131500.0
1029544.752009185,1040000.0
840792.3333333334,896000.0
624703.9875555555,644000.0
719014.8448450597,1115000.0
694001.2,820000.0
672899.6377777776,888500.0
1440749.017094017,1780000.0
745175.3564935066,722000.0
1570893.775396825,1110000.0
815590.0596467156,800000.0
872218.6375763125,880000.0
1367856.0,1315000.0
643501.6833333332,695000.0
1103456.0,1101000.0
599712.8009956711,520000.0
747368.3333333333,630000.0
743154.3162799064,840000.0
1078553.6080952382,1220000.0
560669.0484848486,625000.0
1576440.7074285715,1750000.0
1042273.0,970000.0
2867677.0,2625000.0
525172.690952381,480000.0
1753220.0476190476,1520000.0
1177997.2,807500.0
2086024.0,3050000.0
1285046.1685714284,1291000.0
482829.94099511584,385000.0
987830.6473751926,980000.0
661905.7420634922,570000.0
704210.8452380951,585000.0
2259985.285235817,2800000.0
1111728.5015521063,960000.0
1037386.6,1053000.0
636816.4833333329,850000.0
678015.8555555556,825000.0
584479.05,680000.0
542469.8497010574,780000.0
723787.2,717000.0
814400.5233469144,602500.0
909930.2935064936,760000.0
860269.1666666667,572000.0
844714.0,975000.0
2051081.1865079368,1950000.0
683760.0,600000.0
968685.5,890500.0
837802.408,780000.0
603371.4366906682,475000.0
668401.8333333334,710000.0
975788.8333333333,885000.0
853738.5076965035,660000.0
311023.1023809524,325000.0
648737.3428571429,741000.0
736142.3214208015,738000.0
1042944.5,1390000.0
1517318.0966666667,1950000.0
558683.3275659824,535000.0
458508.0,465000.0
1034268.9743589745,913600.0
874412.6000000001,892000.0
749556.2666666666,850000.0
976773.03576555,960000.0
729735.4920997132,865000.0
850792.4222504547,900000.0
540370.5,469000.0
743274.4063492063,665000.0
862496.8165714286,741000.0
358191.0,222000.0
402901.5,520000.0
1287219.2807359311,1860000.0
759030.4805796178,835000.0
668865.3603028405,653000.0
1408293.5761904758,900000.0
1925058.5485514486,1760000.0
683715.2854090355,612000.0
759714.8905040377,801000.0
762137.6771428572,740000.0
2482601.0,2595000.0
591325.2741904762,801250.0
1159175.6666666665,1153000.0
617961.2444444444,675000.0
736559.8396103894,720000.0
1444137.3439393938,800000.0
1162750.1289797982,950000.0
1982955.873015873,1300000.0
2771282.5,3812000.0
926575.2456140352,882500.0
687241.0,610000.0
653583.4535714287,647000.0
935295.7683596287,1021000.0
1359575.5111111111,1120000.0
1107584.8118974357,1220000.0
789845.5310329669,712000.0
780482.5,665000.0
958022.5998095237,990000.0
3434782.0,2520000.0
1376919.4285714286,1250000.0
794934.7238095239,800000.0
1074091.024,1055000.0
542683.6613333334,470000.0
1354516.2,1050000.0
817379.4666666668,800000.0
598698.3201298701,670000.0
598743.1384088938,666000.0
836477.8761988011,733000.0
2619502.4615384615,4110000.0
628847.6,500000.0
956829.4545454545,950000.0
633430.2287212786,510000.0
884309.4853333334,818000.0
1408108.2403846162,1875000.0
824372.1333333333,800000.0
717590.5999999999,600000.0
602172.0715062716,605000.0
580447.3,507000.0
1099056.6,1325000.0
559638.142857143,650000.0
3178317.039321788,2300000.0
474978.1,457000.0
1693410.4,1102000.0
616082.299317349,480000.0
761271.9793333332,705000.0
1068314.6166666667,871000.0
809940.75,765000.0
1248398.536,1311000.0
805256.5582592849,800000.0
1300867.2252747254,1060000.0
938597.6666666667,1000000.0
643033.7888888888,610000.0
793419.0387096774,960000.0
421297.6666666666,270000.0
1234515.0714285714,1305000.0
472323.6571428572,640000.0
643774.8666666667,520000.0
480577.0984126985,510000.0
989120.0505747127,1050000.0
604116.3106666666,545000.0
645255.52,740000.0
1855944.6666666667,2300000.0
1336979.4488721804,1450000.0
777985.5095238098,665000.0
1075039.8,1050000.0
497616.1976190474,441000.0
1197696.2285714282,1060000.0
971621.4888888889,1090500.0
1230339.2880952384,1740000.0
505175.3915098956,413000.0
4035471.0,4850000.0
654362.2166666668,440000.0
1437353.0,1440000.0
1467363.7365114556,1400000.0
4190876.6666666665,4111000.0
1036640.3333333334,1190000.0
667165.4662401817,823000.0
581763.464010989,549000.0
923780.597949419,771000.0
1463881.4306666667,1306000.0
1011001.1666666666,1215000.0
537509.090964591,690000.0
782601.0,742500.0
2016386.2653333333,1770000.0
1726845.5320000001,1700000.0
613997.25,679500.0
1368228.1483586035,1403000.0
684229.1537157288,705000.0
1861332.3333333333,2012000.0
1037052.5142857142,708000.0
1847330.4,1751000.0
2873843.6666666665,1920000.0
3518180.866666667,2825000.0
4457186.095238094,3500000.0
1228837.0,1515000.0
1224204.2,1210000.0
1035949.6124715776,1028000.0
1101385.5598369103,1200000.0
532851.89,520000.0
1069149.0,1115000.0
307426.84444444446,286000.0
1566853.9794871795,1755000.0
824744.1833333332,920000.0
697536.4,711000.0
768512.104,465000.0
1295116.6,920000.0
1026940.6924761905,696000.0
528400.3866666666,611000.0
1039327.5896825395,650000.0
551426.498,550000.0
644167.0,600000.0
1629405.8333333333,1450000.0
828074.9415584415,810000.0
932764.5166666667,931000.0
397087.0,405000.0
431217.8183261185,330000.0
374262.5158730158,385000.0
585938.4650793651,548000.0
812570.8152347653,910000.0
625022.8521825155,565000.0
473355.58419047616,500000.0
1960912.5,2160000.0
567461.9498885833,505000.0
1076010.2916666665,1380000.0
1414040.2152356666,1600000.0
539823.4937142858,622000.0
839107.6587301589,1060000.0
493008.1124444445,320000.0
3373563.0,2300000.0
1143313.7939285717,1110000.0
509670.6682972581,421200.0
1071895.4,935000.0
1054926.0377142858,925000.0
420857.4,533000.0
762084.3285714287,750000.0
815234.0714285714,700000.0
1248534.714285714,1500000.0
1729113.5000000002,2500000.0
1090496.280051948,1266000.0
1052153.0,1020000.0
957321.9316017317,930000.0
860740.2939431918,953000.0
497142.73333333334,301000.0
689264.3942501944,880000.0
1712123.3333333335,1340000.0
1282228.2,1040000.0
1840786.0,690000.0
687507.316,645000.0
865592.2186666667,853000.0
939263.3523809524,1100000.0
870597.6037629037,816000.0
2288166.0,2550000.0
722119.844158981,650000.0
591299.668,560000.0
1043566.536,1375000.0
1089657.376,1100000.0
600388.1361935656,751000.0
1195029.0,970000.0
834698.3960317456,1118000.0
1199583.2168779222,1225000.0
626735.6752380953,665000.0
362701.9333333333,332500.0
336983.4666666667,260000.0
1601998.5687296917,1635000.0
837860.5354978354,750500.0
4370810.476190478,6050000.0
1090687.8066169773,850000.0
1182955.0,1130000.0
1508357.2476190475,1670000.0
929318.0,680000.0
1742655.761904762,2000000.0
1039052.3333333334,1175000.0
1092149.6666666665,1230000.0
1196248.484848485,1295000.0
524444.5902857143,390000.0
2246451.488095238,2000000.0
948116.3233333334,1870000.0
530625.8618181818,435000.0
1211337.3019999997,1100000.0
1348677.9,1210000.0
478955.0785502079,430000.0
937091.4459207458,775000.0
1253869.0865800865,705000.0
505293.2389714286,550000.0
1462908.2326984126,1800000.0
1978078.0,2010000.0
1112945.964047064,1303000.0
695469.8561570783,705000.0
513498.0382853258,383000.0
807234.9452380952,817500.0
1082381.238095238,1030000.0
1548028.319047619,1165000.0
633096.0936507937,650000.0
1926048.0487272728,1535000.0
965217.1506271507,905000.0
580380.7428571429,648500.0
1893778.6,2050000.0
1123411.3165198022,1120000.0
1142546.2024170274,1020000.0
454324.9703664114,291500.0
456266.61618174607,465000.0
968428.1984126993,1100000.0
713544.80985681,800000.0
1087491.714285714,1180000.0
1413989.3333333335,1390000.0
1809702.7666666668,2291000.0
835266.8147096775,780000.0
829563.88,821000.0
1273225.0936507941,1450000.0
325193.659,240000.0
1187374.8476662226,1115000.0
776493.594327731,541000.0
1820057.6672698413,1380000.0
632805.3305497837,625000.0
1262621.285714286,1250000.0
2187365.4904761906,2710000.0
578972.5,592000.0
754298.5,815000.0
472134.96460317465,335250.0
480581.7734959608,452000.0
691659.8095238096,500000.0
809763.8333333334,800000.0
800683.0311355315,1000000.0
1327607.0,1520000.0
738534.9428571428,642000.0
1019508.4813333334,990000.0
889702.7880952379,640000.0
691060.8645924338,800000.0
1100289.8984126982,1150000.0
1917577.0,1662500.0
730966.4309523809,755000.0
1123269.2,1310000.0
945570.4523809523,1006000.0
2705635.823809524,2025000.0
1359121.703056277,1315000.0
876888.9253333333,1085000.0
383352.444,330000.0
1028239.132,795000.0
1925767.0,2150000.0
1039619.3334682861,1015000.0
508564.06666666665,420000.0
597553.4761904763,425000.0
579102.0053535355,490000.0
720552.2039682539,650000.0
1269314.0,1260000.0
2907125.333333334,2800000.0
1113879.6333333335,950000.0
804477.5285714285,781000.0
984958.0833333334,850000.0
1615952.232,2700000.0
717060.1547619047,500000.0
906031.8507936506,1020000.0
733082.3506959706,1035000.0
1157887.904,931000.0
1839222.6,1712000.0
1086472.0,1260000.0
845412.7103174601,682000.0
304332.9662337662,328000.0
553320.9466666668,708000.0
1939951.6825396821,1500000.0
1450294.657142857,1610000.0
1356253.1984126985,1360000.0
686801.6681811023,620000.0
1068955.8348045673,1026000.0
666394.9780715037,1066000.0
1152129.0,1251000.0
930387.0,1061000.0
647084.5666666668,715000.0
692007.7188805344,676000.0
412403.1666666667,401000.0
3178317.039321788,2010000.0
644719.9693368329,705000.0
1271021.2025641026,1580000.0
797536.326923077,1020000.0
2411438.0,2000000.0
2699961.0476190476,2800000.0
762506.1,757500.0
467324.58235333726,485000.0
1607965.234126984,1403000.0
1363574.6666666665,1021000.0
977788.9666666667,1000000.0
1821138.128,1900000.0
846867.0,705000.0
547605.2853333333,410000.0
585391.8333333334,580000.0
840360.6325396822,820000.0
511178.81529581506,460000.0
1347109.1666666667,865000.0
1776888.3857142858,1735000.0
630199.3798095238,781500.0
468078.57195604395,515000.0
916866.6293706294,885000.0
810681.5557142857,691000.0
2538884.0,2500000.0
877769.3082124542,775000.0
1132394.0,930000.0
2304796.3095238092,2230000.0
582737.5766106442,533000.0
314882.0,290000.0
749408.219047619,605000.0
878547.3880952382,1150000.0
1384297.8717948715,1300000.0
1532869.5,1300000.0
2272454.7777777775,1905000.0
917033.2272727273,1180000.0
1122615.6306666664,1272000.0
807877.8,920000.0
895233.8665714281,857500.0
794582.2038961042,1420000.0
710791.0,805000.0
1485908.6666666665,1520000.0
782883.3840300619,950000.0
807638.0056017536,731000.0
426927.2476190476,355000.0
531966.3867965369,490000.0
1263615.7266666668,1253000.0
837439.8809523808,800000.0
447368.8571428571,665000.0
434116.9759103641,465000.0
1004631.2,750000.0
1137589.2357142856,1250000.0
937513.4666666667,1000000.0
683573.4833333333,765000.0
881379.1400584796,925000.0
637693.5,526000.0
901898.474210051,961000.0
1314521.6,1160000.0
704154.8348172816,660000.0
617738.0,595000.0
958665.1967272727,840000.0
1381745.776,1840000.0
676684.3345816465,710000.0
621231.4166305916,586000.0
945263.5857142857,807500.0
749458.2761904763,732500.0
455421.0,518000.0
1099398.8473137973,1530000.0
941477.728,707000.0
711250.4,766000.0
903508.0,830000.0
1566350.02,1850000.0
1571119.0,1665000.0
338576.9626262626,328000.0
1474259.3523529412,1560000.0
1130243.7999999998,1230000.0
1155672.1285714284,1337500.0
2892963.666666667,3200000.0
2803993.0,1700000.0
1660846.4,1480000.0
1830777.2666666666,1530000.0
558597.9852813852,500000.0
661240.8666666667,565000.0
799957.3321806839,700500.0
696404.9271049215,815000.0
1053324.5424836602,750000.0
1466181.1875874123,1337000.0
2262398.0,1650000.0
879590.014,800000.0
752859.728937729,801000.0
684587.518705096,715000.0
977183.7964153925,925000.0
2280350.0,2695000.0
1196103.0666666664,940000.0
748464.7333333334,800000.0
1006760.8380952381,1400000.0
1042918.0,1015000.0
478817.44597624586,360000.0
1151878.5,981000.0
1606893.0,2337000.0
1748456.3333333335,1425000.0
1600880.0,1250000.0
1399569.6043650794,2330000.0
982980.9333333333,747000.0
834846.8583333333,781000.0
1464903.0000000002,2025000.0
567329.0,360000.0
977929.4878066379,1000000.0
1219339.3790549263,1170500.0
903246.6666666666,1000000.0
393812.5865800866,615000.0
928466.8163887212,1004000.0
428310.70263347763,360000.0
543222.1595959598,572000.0
1494217.2537671681,1720000.0
440469.1904761905,480000.0
1501864.6857142856,1435000.0
1257343.2333333332,1133000.0
577951.8819047619,625000.0
433035.4393015873,410000.0
657285.0476190476,500000.0
540777.883082707,523500.0
554393.0204761906,588000.0
3352872.087301587,2940000.0
638134.7533982687,721000.0
916702.5086070793,920000.0
856136.4833333334,960000.0
606919.8826666668,510000.0
1372558.0714285714,1345000.0
1331426.047238095,1280000.0
1314793.1226666665,1500000.0
3545433.166666666,2801000.0
835692.5718253969,650000.0
2314188.532,1535000.0
607379.7877578563,585000.0
631258.6238730157,540000.0
1220040.0,1060000.0
662907.2806805625,617500.0
1832571.0,1755000.0
829546.6847741532,700000.0
2110543.7142857146,1760000.0
1155757.002,1028800.0
534667.7,560000.0
459243.54047619045,491000.0
617752.4,380000.0
1459778.0,1311750.0
700410.5,755000.0
542403.0,480000.0
702584.5857142858,569500.0
2657064.4404761908,3225000.0
582340.2166666667,593000.0
480565.6027272726,380000.0
1043719.5580952379,950000.0
913673.5207919527,795000.0
748624.4780952382,510000.0
587923.4379533727,450000.0
991355.2696969699,900000.0
343282.5916666667,281000.0
737401.4822878671,710000.0
1159799.1904761905,826000.0
1191065.6666666665,1210000.0
748450.002,675000.0
1940072.5380952382,1706000.0
1006663.3564102565,945000.0
691446.0146666666,617000.0
390060.8333333334,485000.0
1964812.0,1810000.0
487822.5379047619,446000.0
550431.68,580000.0
1323472.7131997687,1600000.0
469939.1253968253,449000.0
748829.4952380953,620000.0
1126793.304,950000.0
995741.3793414142,1050000.0
2183184.333333333,2200000.0
352752.03333333327,310000.0
931545.4080000002,765000.0
996369.1,1295000.0
1342183.1230158731,1190000.0
942368.8333333334,880000.0
1787707.0,2220000.0
