Predicted Value,Price
1278315.6424603174,938000.0
636399.9378388277,672000.0
992064.7792207792,1102000.0
923158.5333333332,1050000.0
1222114.4576576576,1400000.0
548889.9121212121,565000.0
1261344.7813852814,1420000.0
881984.0189895472,935000.0
659355.8190476191,580000.0
2318119.9666666673,2375000.0
714915.4509189188,800000.0
816089.5142857142,820000.0
954240.6,888000.0
735410.55,630000.0
883733.6666666666,1120000.0
644509.9040998218,680000.0
1413345.785714286,1375000.0
1046478.5261904761,1100000.0
1392530.0952380958,1505000.0
1443453.0166262623,1327000.0
1653515.141025641,1915000.0
669253.4599565218,627000.0
1310834.8476190479,1300000.0
653840.6785714285,605000.0
1107224.8820512819,950000.0
1555976.0666666664,2525000.0
943072.0,750000.0
1043706.1166666665,1006000.0
912807.5071428572,872000.0
625579.9822164505,500000.0
433289.0492132869,460000.0
696692.4314757952,726000.0
804677.0430735932,585000.0
1527010.733333333,1250000.0
1383221.9714285717,1310000.0
1389853.5584415577,1800000.0
619213.3472222222,615000.0
899725.8333333334,890000.0
742377.8095238096,676000.0
992658.3702380952,685000.0
1067397.6195238095,1262000.0
2408260.333333334,2360000.0
621367.7707630491,660000.0
819106.8222222222,813000.0
878075.69069162,1055000.0
527504.3,445000.0
490115.8333333333,373000.0
603142.0095238094,728500.0
3089197.0,2081000.0
1423997.0,1550000.0
613627.875,570000.0
1506962.346,1120000.0
611044.4468253967,535000.0
1336932.9723809524,1380000.0
1284896.0,808000.0
1504445.8653333334,900000.0
2032314.8,2400000.0
1449690.7,906000.0
652309.5972527473,635000.0
1225755.1501025641,1100000.0
890085.2375,896000.0
1852219.6999999997,2560500.0
1323527.5333333334,1270000.0
1629123.2,1280000.0
1318704.5333333332,1345000.0
797941.272,575000.0
477654.2936507936,470000.0
797502.0277777778,768000.0
1446785.0,1930000.0
446133.0,579000.0
1081807.7,1030000.0
804410.66,660000.0
1785509.8103655607,1455000.0
1286803.2133333331,1350000.0
2653771.713869463,2625000.0
4231197.203968254,3620000.0
1968234.0126666666,1760000.0
1441289.3338383837,1451000.0
454335.12482639577,312000.0
555363.037315702,500000.0
1019802.7335317462,845000.0
515494.20634920633,475000.0
1689798.75,1551000.0
1211656.4082251082,1312000.0
916144.0,988000.0
1613329.4,1450000.0
1905676.6666666665,1900000.0
1264371.7,1261000.0
979915.0,1470000.0
1162383.9610389608,1046000.0
1315193.9282381537,980000.0
533075.9794285713,503000.0
536419.5695469049,347500.0
658817.1666666667,730000.0
459084.6964535466,481000.0
637546.153102453,440000.0
1767310.632,1550000.0
1507361.0,1405000.0
1383378.9826255487,1165000.0
1114017.9999999998,1160000.0
1133038.0,850000.0
663860.8765884653,560500.0
1219326.933333333,1220000.0
1311891.5476190476,951000.0
1446554.6999999997,1725000.0
658141.9916666666,597000.0
586900.2257200746,563000.0
638150.0,492000.0
1115083.0,886000.0
1041905.6786666667,1305000.0
963544.9333333333,1000000.0
1149490.8555555553,1200000.0
645963.9325267188,670000.0
3304308.0,2770000.0
1181406.6142857142,1210000.0
593548.1333333333,691000.0
1664836.0,1920000.0
1609406.0217086833,1770000.0
656614.7297313798,520000.0
1612053.3698412701,1260000.0
676391.1666666667,855000.0
797588.0,825000.0
817133.4238095238,907000.0
2170602.422222222,1930000.0
804965.1666666666,580000.0
1287714.5224761905,1150000.0
752590.2,705000.0
886661.35,840000.0
936357.0216794075,870000.0
1182269.8666666667,800000.0
1804076.3333333335,1250000.0
478925.0642857143,542000.0
439564.5166666666,365500.0
590950.6,482500.0
926265.6083580162,1040000.0
345794.30476190476,290000.0
772384.374,850000.0
634242.5903158736,1030000.0
805272.6646312753,830000.0
1242101.0952380954,1100000.0
611076.6972242587,592500.0
1184350.0,1237500.0
858060.6666666666,660000.0
1733131.6986666664,2280000.0
618992.9550824694,422000.0
1013514.8902857143,925000.0
1678669.0,1625000.0
1554828.0,1240000.0
889773.3593913044,1071888.0
3304787.0,2600000.0
594032.7011907317,685000.0
1649073.7523809525,1362500.0
1030285.3333333334,1036000.0
918921.8999999999,1181000.0
1807593.2000000002,1420000.0
1618086.0,1050000.0
1000212.125,1020000.0
634450.7746087249,634000.0
2538780.0,3250000.0
857020.5430112648,780000.0
1587482.7626119491,1360000.0
1645601.7142857143,1770000.0
1282137.857142857,1300000.0
538182.6317777777,425000.0
1245904.6666666667,1250000.0
1108537.2222222222,1250500.0
1229529.0367389063,1055000.0
859608.6666666666,835000.0
1634277.4166666667,1476000.0
1794159.0,3335000.0
1399263.328,1840000.0
663950.8277056278,707000.0
612163.269047619,710000.0
722188.2323761904,730000.0
1060554.768011886,1050000.0
462945.921904762,535000.0
420720.42315789475,410000.0
831442.9499999998,876500.0
935320.5761904762,905000.0
1774358.6666666667,1820000.0
3724725.0,3080000.0
2126615.8,1620000.0
1007892.776,931000.0
835933.2975468977,620000.0
392138.0,380000.0
929245.0222222222,1500000.0
1147900.748285714,1100000.0
573546.4357142858,580058.0
635161.4037756763,570000.0
1168975.5129870137,870000.0
728183.3,900000.0
647942.9333333333,592500.0
712783.6,772000.0
793651.5170634921,930000.0
754079.502825397,630000.0
763200.25,740000.0
823997.5333333333,595000.0
785292.1434126983,730000.0
1552807.9041712591,1340000.0
633943.2666666667,580000.0
651137.3333333334,712000.0
1040765.0857142857,1310000.0
1419577.7440476192,1020000.0
840235.8,916500.0
1510020.7149266698,1422000.0
453064.0,367000.0
856199.5067060932,741000.0
530100.5191263546,465000.0
699390.4302857143,700000.0
875746.1428571428,920000.0
811377.8547619047,725000.0
574135.1333333333,571000.0
541262.2696969698,620000.0
757862.602,750000.0
758480.4596739126,705000.0
1183533.5,1150000.0
450071.5833333333,461000.0
860455.0,875000.0
1351013.4419191917,1450000.0
1275355.0,1075000.0
1266133.6862052567,1369000.0
727350.2915339489,645000.0
1617825.032,1410000.0
1045002.0,1050000.0
1573588.5166666666,1538000.0
1329276.8333333335,1320000.0
761723.8511688312,700000.0
637177.0712949501,651000.0
879352.864,880000.0
661842.7413086912,620000.0
794698.0095238095,800000.0
830913.4333333333,820000.0
573576.5454059829,717000.0
1339974.738095238,1308000.0
926566.1817460317,1011500.0
655027.2316344538,483000.0
1009489.0,1275000.0
496248.88571428583,440000.0
1834292.0809523812,1390000.0
920358.0,760500.0
1555806.642857143,1155000.0
668703.9702698827,612500.0
921224.0936507939,986000.0
888818.5650432903,865000.0
1642630.198412699,1380000.0
1454433.3333333333,1055000.0
631447.1310692641,740000.0
1048125.2668831166,860000.0
1092255.1,1300000.0
1159749.685642857,950000.0
822414.83,735000.0
879586.9906707078,805000.0
562932.4,335000.0
1377940.6666666665,1337000.0
1801216.0476190476,2200000.0
608138.6973684935,540000.0
650284.4,754000.0
1278884.0,1575000.0
598347.6,525000.0
854579.0126984128,711000.0
1157800.0,1090000.0
2273840.3,2790000.0
934774.5,855000.0
969270.9865041623,986500.0
866532.9642857144,1025000.0
763598.1188783443,730000.0
1094776.9406666665,1175000.0
956690.2916666666,1280000.0
478649.0988888889,540000.0
958473.3971861473,900000.0
1547235.1974025979,888000.0
881966.0380952376,771000.0
1314955.4496190473,1310000.0
933502.25,980000.0
1505820.0,1355000.0
763924.6183809524,680000.0
684923.050605776,750000.0
1059207.8,700000.0
1335693.3760000002,1200000.0
1419053.4066378064,1225000.0
980131.9777777778,1070000.0
612858.0678165776,700000.0
1288744.552,1180501.0
666812.4347313081,670000.0
548133.8045843046,600000.0
444700.0833333334,482500.0
891576.5285714285,910000.0
1093928.7222222222,945000.0
656519.8577344876,720000.0
874481.4,833000.0
1187741.0281385279,1340000.0
701783.1552,680000.0
1132908.3333333333,950000.0
635312.0980164015,525500.0
864221.6092399776,920000.0
1015937.4666666667,1455000.0
552536.8257904762,535000.0
653574.6993284492,600000.0
1462758.6666666667,1600000.0
991340.1576666668,820000.0
676216.3761904764,565000.0
772918.1136696636,754000.0
1027283.0043809522,1070000.0
681856.568612236,767000.0
1358888.1806666667,1150000.0
642222.0626666666,625000.0
632891.9533333334,750000.0
1322761.8333333333,1390000.0
1104719.4068965518,950000.0
1143507.516666667,630000.0
845474.8174603174,945000.0
878598.5333333333,872500.0
3501121.0,3500000.0
750289.8076923079,690000.0
691388.2629573041,980000.0
685587.6678577884,672000.0
556230.8243589745,553100.0
886403.2281904762,876000.0
729910.4714285714,610000.0
735405.8119047618,631000.0
512556.3579831933,495000.0
1987493.1904761903,2525000.0
1199183.7117945459,1130000.0
536356.2419548873,565000.0
1225388.1142857142,1050000.0
697222.829558364,685000.0
1531422.0111111111,1370000.0
1043187.5,820000.0
621511.0189398724,577500.0
566037.6333333333,482500.0
1617306.0,1828500.0
2324065.0,2250000.0
1286418.0595238095,1015000.0
1599200.8666666667,1500000.0
982100.8030303032,875000.0
723242.7373333332,888500.0
2729972.0,3825000.0
1612919.7647058824,1155000.0
602584.1778162521,600000.0
580580.8318888888,500000.0
3171033.0,2460000.0
575904.1523809524,585000.0
1056467.1666666665,1050000.0
693875.0000000001,695000.0
1536937.8999999994,1445000.0
1538626.6666666667,1455000.0
1266530.846551724,1352000.0
1675605.338888889,2440000.0
1250096.6,1450000.0
1117570.8732744106,800000.0
621200.5408527747,585000.0
1112529.7523809525,1110000.0
1783634.0,1330000.0
2287716.333333333,1820000.0
563464.2616430544,460000.0
806377.4821457895,815000.0
1051074.1188571427,1085000.0
1057225.736524344,930000.0
1532526.4,1400000.0
949456.1816190478,1250000.0
580195.7,500000.0
1430082.2,1335000.0
867068.0365079365,905000.0
1035578.5025974023,930000.0
1250074.3333333335,950000.0
1710049.4595238094,1916000.0
976088.3415301897,727500.0
870588.9285714284,800000.0
1651652.2761904763,728500.0
586266.0236190476,475000.0
682237.0327992217,599000.0
1933130.6473333333,2975000.0
907130.2190476191,655000.0
1109813.4835,956000.0
811112.8865079364,870000.0
587841.6466666666,579000.0
1018445.3179098676,775000.0
1702933.0,1550000.0
921618.798,1040000.0
730578.8819673433,670000.0
395075.57133755134,305000.0
1353260.0878787874,2820000.0
1678361.0666666664,1600000.0
1598022.2426666664,1775000.0
709033.7375286025,650000.0
1262694.621933622,1305000.0
941290.0,901000.0
1248358.9642857143,1350000.0
1782212.8891774893,1730000.0
734877.1309523811,798000.0
1322776.6857142856,1435000.0
590557.3297107015,631000.0
1092140.7093333334,1300000.0
601647.1066666667,725000.0
669439.6074719318,600000.0
940140.8,890000.0
2669459.8571428573,1950000.0
499167.9426666667,450000.0
601312.1761904763,470000.0
851104.54,1100000.0
613887.769047619,650000.0
2332774.0,2200000.0
484792.7864985256,475000.0
272456.5,216000.0
627957.8583834725,765000.0
694048.0206664538,615000.0
2290894.333333333,2210000.0
699773.994063492,772000.0
917768.033142857,900000.0
502022.2426666667,522500.0
876546.787208216,625000.0
3731302.476190476,3775000.0
1438101.0,1220000.0
1149089.0,1210000.0
3156498.352380952,2110000.0
383114.6552,310000.0
609222.1283725383,590000.0
1322918.8777777776,1450000.0
667965.448435931,710000.0
910396.3567619045,825000.0
609776.1513153514,725000.0
1381377.8095238095,1075000.0
5862355.999999999,3000000.0
965822.7522096677,860000.0
1398586.7333333332,1150000.0
855155.4850529099,725000.0
547230.1027742423,562690.0
1243904.601,1110000.0
773706.8,621000.0
2072119.0,1800000.0
1070657.6998556997,1480000.0
1224012.4676434677,1316000.0
544764.8132756134,568000.0
2207092.6,2250000.0
1479790.4,1425000.0
701414.7653936335,660000.0
562905.2785714285,522000.0
669961.6889565218,650000.0
857641.2477948718,800000.0
556318.5333333332,469000.0
1277668.8693333336,915000.0
554108.9152294372,522000.0
781751.046938519,875000.0
1062961.6666666665,1015000.0
550851.6967918194,665000.0
794139.3264307332,705000.0
551277.9857142856,444000.0
1926588.666666667,1850000.0
818113.554,732000.0
988911.7746666666,1260000.0
1505599.8666666667,1700000.0
1131845.2666666666,1150000.0
1462652.0,1380000.0
672828.3666666667,685000.0
900088.1714285715,925000.0
756724.6726307472,758000.0
824150.8888888889,1120000.0
1340032.3333333335,1425000.0
659285.4,662000.0
679211.473809524,1700000.0
1142257.6666666665,960000.0
1390262.8333333333,1500000.0
1120132.5714285714,1080000.0
697726.3999337597,745000.0
891425.2,710000.0
786849.1636363636,741000.0
860327.7333333334,780000.0
424330.0,370000.0
2937030.466666667,3000000.0
886410.7809523809,1100000.0
518759.0170995671,478000.0
504910.6171717172,460000.0
879983.4523809523,870000.0
1085507.3617142865,800000.0
691326.598733333,635000.0
382902.46190476196,340000.0
669439.5610264996,557000.0
1243874.1853333332,1375000.0
583400.2761904763,430000.0
938300.3555555556,900000.0
652045.4678252301,545000.0
515246.60168067226,256000.0
988230.7169166667,1001000.0
792750.0107139638,892500.0
945447.2856219335,972000.0
597718.0997156784,711000.0
784420.761904762,1080000.0
1222166.8,1085000.0
766863.1402522522,830000.0
1035846.4273809524,1090000.0
779564.0416810501,867500.0
665184.9126666668,660000.0
1386135.2307692308,1630000.0
826240.5033333334,655000.0
543678.7619047619,520000.0
1724345.9047619046,1385000.0
620748.6666666666,560000.0
466855.76507936517,421000.0
670406.2260289303,675000.0
1646264.2857142857,1515000.0
1588771.5952380951,1280000.0
704680.0295371762,671000.0
2270490.552,2560000.0
824233.0,760000.0
444391.0,420000.0
1025973.1689754688,1000000.0
590106.9590187588,600000.0
576440.5444444445,595000.0
930261.2227258297,815500.0
1354395.6,1500000.0
1385229.0,1350000.0
820094.48,885000.0
1288838.1031746033,1005500.0
636828.5,571000.0
1446640.5,1245000.0
763598.1188783443,722000.0
899439.052,810000.0
1405800.6666666667,1375000.0
1368762.7349523809,910000.0
1231797.476190476,1300000.0
1547176.6048870212,1731500.0
562084.2985488024,590000.0
1287280.2034436944,1550000.0
1612605.6666666665,1320000.0
581357.3587301587,685000.0
1123550.2133333331,875000.0
904150.1865079365,690000.0
1843118.0,1650000.0
762010.1919702099,800000.0
708684.2666666666,740000.0
688606.7489124519,775000.0
549645.6389610389,550000.0
502829.2333333334,460000.0
1502043.833333333,1510000.0
828023.8857142857,705000.0
1190548.04,1200000.0
632593.8111111112,535000.0
624509.2532889284,399000.0
1115221.7805714286,1460000.0
756301.92,760000.0
399386.075,451000.0
730942.738,756000.0
2377036.6374458876,2100000.0
1406082.5833333335,1395000.0
566746.6095238094,520000.0
662743.455220891,538000.0
1914406.0,1924500.0
834246.420962371,821000.0
832124.8309523809,755000.0
811314.4509432636,1250000.0
2187258.71082251,2160000.0
906825.3333333333,830000.0
976824.5,620000.0
446953.9881904762,500000.0
933012.7873333333,1326000.0
976870.165763547,820000.0
1480159.8674603174,1560000.0
1848414.0426666667,2175000.0
1587812.8333333333,1805000.0
1546623.5,1450000.0
803270.142857143,1235000.0
719171.2443609023,655000.0
526923.4373015873,440000.0
436760.4842712844,435000.0
411389.1,270000.0
2131816.0,2150000.0
1159087.787114846,1620000.0
1172951.0,1260000.0
1091333.0,1220000.0
1098513.3809523808,981000.0
656742.0842077923,615000.0
946424.2500000001,742000.0
1842725.3,1375000.0
554224.3476507935,636000.0
859520.9243517186,904000.0
788358.8866281545,750000.0
1237520.0,1310000.0
619032.9630952382,695000.0
1392719.4666666666,1610000.0
1345050.3333333333,1910000.0
467912.0,516000.0
874033.6666666667,830000.0
566497.1052631579,440000.0
967403.1960317458,940000.0
604261.0,580000.0
513780.6357950872,510000.0
727338.3010822512,717000.0
296832.0833333334,301000.0
2424630.666666667,1950000.0
1484842.664,1280000.0
911898.400906444,775000.0
696021.2499221911,770000.0
1725076.0375208128,1700000.0
1196002.1807299915,1450000.0
1245211.0,1180000.0
1766369.0666666667,1600000.0
722663.6547563984,765000.0
1151070.0,1020000.0
453223.3833333333,362000.0
3179853.952323231,2150000.0
1240570.4,1210000.0
2280124.0,1550000.0
677439.1380675462,590000.0
379861.03571428574,435000.0
464054.74161904765,390000.0
475740.0,515000.0
804452.9565292856,825000.0
1094445.732352941,1330000.0
1581062.0,1315000.0
2812439.178571429,1800000.0
485439.64107448125,460000.0
984518.5548888888,930000.0
1717829.4,1800000.0
441043.6666666666,455000.0
682000.294974359,660000.0
794515.7294383454,775000.0
1474636.0333333332,1425000.0
396325.24166666664,423000.0
721503.6833333333,705000.0
1273921.3666666667,980000.0
2039094.1809523813,1850000.0
1438963.5,1589000.0
951004.3414529915,903000.0
678244.6664834666,683500.0
2121160.2333333334,2588000.0
1195139.4,1231000.0
698063.2666666666,690000.0
665265.2,530000.0
1346180.729076479,1310000.0
2509672.382922632,2650000.0
1779692.0,1650000.0
751226.5557648417,916000.0
1087019.0,1362000.0
649328.1248001996,505000.0
638876.7785907076,791000.0
588014.2142857143,465000.0
868998.4880576441,1453000.0
848525.8054780447,670000.0
803004.5787866204,790000.0
650715.6,630000.0
889661.0,882000.0
1004316.1195468509,852500.0
860231.8469813007,800000.0
568511.0208142347,680500.0
1610682.5333333334,1455000.0
684671.0710895989,532000.0
725634.4762467567,710000.0
1189755.876,945000.0
1080665.0,840000.0
882685.7926470588,750000.0
1034483.0,968000.0
2950241.0,3300000.0
1175723.587878788,1350000.0
1147950.1333333333,1200000.0
699096.3636363638,635000.0
685611.8893939395,763000.0
1785769.1666666667,1730000.0
1486473.0904761907,1080000.0
538240.5,680000.0
1201240.6690476192,1295000.0
842169.8,795000.0
1666707.8444444444,2000000.0
315300.80952380947,360000.0
1261194.0546969695,1140000.0
785357.9047619049,691000.0
1652357.3333333335,1715000.0
605976.0,526000.0
1460316.7,1265000.0
830995.6587301587,800000.0
829233.4994560994,755000.0
1180537.9363636365,1615000.0
645256.226439191,603000.0
501275.95642597415,453000.0
598796.5520219335,476450.0
873751.4483333334,930000.0
595715.2598816028,549000.0
666812.4347313081,683000.0
1270085.5555555555,1214000.0
1708414.9846666667,2430000.0
552172.0503663004,628000.0
947876.0,870000.0
2114989.3269841266,1880000.0
1188569.4476190477,1527500.0
735162.8138095238,492500.0
647396.1428571428,675000.0
1460482.0,1975000.0
1307153.3331428573,980000.0
519322.08095238096,455000.0
1023838.696649266,1006000.0
960669.2111111118,900000.0
556959.9523809523,670000.0
931105.1686666667,1025000.0
951385.6,976000.0
911898.400906444,904000.0
1282509.230968406,1200000.0
1434309.0666666667,1474000.0
3790495.9999999995,2000000.0
695645.2977356322,685000.0
721662.882952381,760000.0
693697.5035242534,755000.0
1390970.1071428568,1100000.0
1513688.0952380954,1300000.0
759764.693073593,830000.0
2048630.9690476188,2100000.0
2306553.1204628716,1655000.0
646657.2386030637,665000.0
683120.2803604506,740000.0
707165.0599445599,642000.0
633130.4312082363,582500.0
1145833.3489600439,1001000.0
1029689.552,932000.0
1739288.3333333335,1725000.0
536183.0346666666,395000.0
435283.2833333331,460700.0
530577.3020739348,530000.0
1142194.0,860500.0
1892378.95,1250000.0
3235069.376,3851000.0
1107622.2856844305,980000.0
1439978.0,1450000.0
638478.8333333334,640000.0
704425.6835748792,662000.0
733362.0048888888,734600.0
797236.5208051949,700000.0
415509.2142857143,330000.0
870807.0000000001,591000.0
1078743.3353333334,790000.0
654282.0,573000.0
1239683.02,1380000.0
1419577.7440476192,1560000.0
